gene,time,expression
YNL041C,160,-0.1
YNL043C,160,0.29
YNL045W,160,-0.02
YNL049C,160,-0.45
YNL050C,160,-0.48
YNL051W,160,-0.68
YNL053W,160,0.03
YNL054W,160,-0.05
YNL055C,160,0.4
YNL056W,160,-0.64
YNL057W,160,-0.34
YNL058C,160,-1.3
YNL061W,160,-0.48
YNL062C,160,-0.27
YNL063W,160,-0.15
YNL064C,160,-0.68
YNL065W,160,0.03
YNL067W,160,-0.43
YNL069C,160,0.08
YNL071W,160,-0.23
YNL073W,160,-0.61
YNL075W,160,-0.95
YNL077W,160,-0.63
YNL078W,160,0.05
YNL079C,160,-0.65
YNL080C,160,0.23
YNL081C,160,-0.38
YNL082W,160,0.38
YNL084C,160,-0.06
YNL085W,160,0.05
YNL087W,160,0.09
YNL088W,160,-0.19
YNL089C,160,-0.37
YNL091W,160,-1.06
YNL095C,160,-0.33
YNL097C,160,-0.69
YNL099C,160,-0.46
YNL101W,160,0.3
YNL102W,160,-0.27
YNL103W,160,-0.29
YNL104C,160,0.44
YNL105W,160,0.11
YNL106C,160,-0.55
YNL107W,160,0.04
YNL108C,160,-0.53
YNL109W,160,-0.2
YNL110C,160,-0.85
YNL111C,160,-0.09
YNL112W,160,-0.73
YNL113W,160,-1.21
YNL115C,160,-0.21
YNL117W,160,-0.24
YNL119W,160,-0.49
YNL121C,160,-0.43
YNL123W,160,-0.26
YNL125C,160,0.1
YNL127W,160,0.29
YNL129W,160,-0.04
YNL130C,160,0.03
YNL131W,160,0.01
YNL132W,160,-1.29
YNL133C,160,0.1
YNL134C,160,-0.69
YNL135C,160,0.12
YNL136W,160,-0.36
YNL137C,160,-0.16
YNL139C,160,-0.08
YNL141W,160,-1.11
YNL143C,160,-0.17
YNL147W,160,-0.77
YNL149C,160,-0.23
YNL150W,160,-0.48
YNL151C,160,-0.4
YNL153C,160,-0.54
YNL154C,160,-0.22
YNL155W,160,-0.18
YNL156C,160,0.13
YNL157W,160,-0.21
YNL158W,160,0.34
YNL160W,160,-0.47
YNL161W,160,-0.53
YNL163C,160,-0.72
YNL165W,160,0.0
YNL167C,160,0.44
YNL169C,160,0.26
YNL171C,160,-0.1
YNL172W,160,0.04
YNL174W,160,-0.84
YNL176C,160,0.37
YNL177C,160,0.0
YNL184C,160,0.34
YNL185C,160,0.03
YNL189W,160,-0.16
YNL191W,160,-0.04
YNL193W,160,-0.15
YNL197C,160,0.59
YNL199C,160,-0.26
YNL201C,160,0.15
YNL207W,160,-0.4
YNL208W,160,0.05
YNL209W,160,0.0
YNL211C,160,-0.18
YNL213C,160,-0.47
YNL217W,160,0.18
YNL219C,160,0.45
YNL221C,160,0.06
YNL222W,160,0.03
YNL223W,160,-0.04
YNL225C,160,0.29
YNL230C,160,0.08
YNL231C,160,-0.29
YNL232W,160,-0.53
YNL235C,160,-0.5
YNL237W,160,-0.01
YNL239W,160,-0.1
YNL241C,160,0.33
YNL243W,160,-0.04
YNL244C,160,-0.46
YNL245C,160,0.23
YNL246W,160,-0.23
YNL247W,160,-0.22
YNL248C,160,-0.58
YNL249C,160,0.37
YNL250W,160,-0.67
YNL251C,160,-0.04
YNL252C,160,-0.51
YNL253W,160,0.3
YNL255C,160,-0.41
YNL256W,160,-0.2
YNL258C,160,-0.26
YNL261W,160,-0.33
YNL262W,160,0.59
YNL263C,160,0.61
YNL265C,160,-0.26
YNL267W,160,0.19
YNL270C,160,0.3
YNL271C,160,-0.06
YNL272C,160,-0.13
YNL273W,160,0.16
YNL275W,160,0.18
YNL277W,160,0.4
YNL278W,160,0.4
YNL280C,160,0.26
YNL281W,160,-0.45
YNL283C,160,0.75
YNL287W,160,-0.03
YNL289W,160,0.14
YNL291C,160,0.3
YNL293W,160,-0.16
YNL294C,160,0.1
YNL295W,160,0.2
YNL297C,160,0.1
YNL303W,160,-0.38
YNL304W,160,-0.1
YNL305C,160,0.18
YNL307C,160,0.12
YNL309W,160,-0.15
YNL311C,160,-0.06
YNL313C,160,-0.13
YNL314W,160,0.17
YNL315C,160,-0.38
YNL317W,160,-0.42
YNL319W,160,0.52
YNL320W,160,0.25
YNL322C,160,0.11
YNL324W,160,-0.28
YNL326C,160,0.21
YNL328C,160,-0.01
YNL329C,160,0.12
YNL331C,160,0.01
YNL333W,160,-0.06
YNL335W,160,-0.01
YNL337W,160,0.17
YNL339C,160,0.38
YNR003C,160,-0.65
YNR005C,160,-0.47
YNR006W,160,-0.2
YNR007C,160,-0.19
YNR008W,160,0.09
YNR009W,160,0.51
YNR010W,160,0.05
YNR011C,160,-0.11
YNR012W,160,-0.09
YNR013C,160,-0.14
YNR014W,160,-0.43
YNR016C,160,-0.02
YNR018W,160,-1.04
YNR020C,160,-0.66
YNR022C,160,-0.33
YNR024W,160,-0.66
YNR027W,160,-0.48
YNR028W,160,-0.14
YNR029C,160,-0.1
YNR030W,160,0.47
YNR031C,160,-0.1
YNR032W,160,0.1
YNR033W,160,-0.15
YNR034W,160,-0.08
YNR035C,160,-0.29
YNR036C,160,0.1
YNR038W,160,-0.65
YNR040W,160,0.25
YNR042W,160,0.01
YNR044W,160,-0.72
YNR046W,160,-0.74
YNR048W,160,-0.39
YNR050C,160,0.05
YNR051C,160,-0.18
YNR052C,160,0.26
YNR053C,160,-0.51
YNR054C,160,-0.39
YNR055C,160,0.18
YNR061C,160,0.72
YNR062C,160,-0.31
YNR066C,160,0.53
YNR067C,160,0.93
YNR068C,160,-0.21
YNR069C,160,-0.23
YNR070W,160,-0.1
YNR072W,160,0.15
YNR075W,160,-0.16
YNR076W,160,0.11
YNR077C,160,-0.13
YOL001W,160,0.3
YOL002C,160,-0.22
YOL003C,160,0.52
YOL004W,160,-0.26
YOL005C,160,-0.35
YOL006C,160,-0.68
YOL007C,160,1.19
YOL008W,160,-0.46
YOL009C,160,-0.62
YOL011W,160,-0.28
YOL013C,160,-1.22
YOL015W,160,0.19
YOL016C,160,0.11
YOL017W,160,0.41
YOL019W,160,0.54
YOL021C,160,-0.27
YOL023W,160,-0.26
YOL025W,160,-0.14
YOL026C,160,-0.15
YOL027C,160,-0.59
YOL028C,160,-0.49
YOL029C,160,0.27
YOL030W,160,0.2
YOL031C,160,0.0
YOL032W,160,-0.47
YOL033W,160,-0.16
YOL034W,160,-0.14
YOL035C,160,-0.37
YOL036W,160,-0.37
YOL037C,160,-0.18
YOL039W,160,0.26
YOL040C,160,-0.03
YOL041C,160,-0.81
YOL042W,160,-0.04
YOL045W,160,0.0
YOL046C,160,-0.32
YOL048C,160,-0.23
YOL049W,160,-0.26
YOL050C,160,-0.42
YOL051W,160,-0.47
YOL052C,160,-0.41
YOL053W,160,-0.24
YOL054W,160,-0.29
YOL055C,160,-0.07
YOL056W,160,-0.55
YOL057W,160,-0.06
YOL058W,160,-0.46
YOL059W,160,-0.48
YOL060C,160,-0.49
YOL061W,160,-0.04
YOL063C,160,0.2
YOL064C,160,-0.1
YOL066C,160,-0.44
YOL067C,160,-0.63
YOL068C,160,-0.33
YOL069W,160,-0.79
YOL070C,160,-0.42
YOL071W,160,-0.42
YOL076W,160,0.02
YOL077C,160,-0.75
YOL078W,160,-0.27
YOL079W,160,-0.8
YOL080C,160,-0.76
YOL081W,160,-0.01
YOL082W,160,-0.08
YOL083W,160,-0.28
YOL086C,160,0.2
YOL088C,160,-0.29
YOL090W,160,0.62
YOL092W,160,0.3
YOL093W,160,-0.25
YOL094C,160,-0.21
YOL096C,160,-0.46
YOL097C,160,-0.51
YOL098C,160,-0.26
YOL099C,160,-0.52
YOL100W,160,-0.29
YOL101C,160,-0.56
YOL103W,160,0.07
YOL104C,160,0.47
YOL105C,160,-0.12
YOL106W,160,-0.63
YOL107W,160,0.05
YOL108C,160,-0.45
YOL109W,160,-0.19
YOL110W,160,0.53
YOL111C,160,-0.25
YOL113W,160,-0.06
YOL115W,160,-0.65
YOL119C,160,-0.21
YOL120C,160,0.24
YOL121C,160,-0.38
YOL123W,160,-0.22
YOL124C,160,-0.23
YOL125W,160,-0.08
YOL127W,160,-0.57
YOL128C,160,-0.07
YOL129W,160,0.31
YOL130W,160,-0.14
YOL136C,160,0.03
YOL138C,160,0.43
YOL139C,160,-0.41
YOL142W,160,-0.08
YOL143C,160,-0.35
YOL144W,160,-0.5
YOL147C,160,0.78
YOL150C,160,-0.25
YOL151W,160,-0.24
YOL152W,160,0.18
YOL154W,160,-0.47
YOL155C,160,0.23
YOL156W,160,0.2
YOL157C,160,-0.15
YOL158C,160,0.15
YOL165C,160,0.07
YOR001W,160,-0.48
YOR002W,160,0.35
YOR006C,160,-0.01
YOR007C,160,-0.31
YOR008C,160,0.03
YOR008C-A,160,0.21
YOR009W,160,0.34
YOR010C,160,0.19
YOR012W,160,0.76
YOR014W,160,-0.25
YOR015W,160,0.12
YOR016C,160,0.1
YOR018W,160,0.0
YOR020C,160,-0.31
YOR021C,160,-0.55
YOR023C,160,-0.16
YOR025W,160,-1.16
YOR026W,160,-0.29
YOR031W,160,0.24
YOR033C,160,0.03
YOR034C,160,0.25
YOR035C,160,0.19
YOR036W,160,-0.23
YOR037W,160,-0.55
YOR038C,160,0.16
YOR039W,160,-0.1
YOR041C,160,-0.5
YOR042W,160,-0.68
YOR043W,160,-0.36
YOR044W,160,0.17
YOR045W,160,0.06
YOR047C,160,-0.47
YOR049C,160,-0.32
YOR051C,160,-0.73
YOR053W,160,-0.13
YOR055W,160,-0.21
YOR057W,160,-0.28
YOR058C,160,-0.85
YOR060C,160,-0.01
YOR061W,160,-0.41
YOR062C,160,-0.47
YOR063W,160,-0.29
YOR064C,160,-0.25
YOR065W,160,-0.13
YOR066W,160,-1.03
YOR067C,160,0.2
YOR069W,160,-0.54
YOR071C,160,0.26
YOR073W,160,-0.09
YOR075W,160,-0.21
YOR079C,160,0.41
YOR081C,160,0.22
YOR085W,160,0.29
YOR086C,160,0.19
YOR087W,160,0.05
YOR088W,160,-0.01
YOR089C,160,-0.59
YOR090C,160,-0.36
YOR092W,160,-0.1
YOR094W,160,0.07
YOR095C,160,-0.66
YOR097C,160,0.08
YOR099W,160,0.63
YOR101W,160,-0.3
YOR103C,160,0.27
YOR105W,160,-0.36
YOR106W,160,-0.81
YOR107W,160,-0.05
YOR108W,160,-0.01
YOR109W,160,0.04
YOR110W,160,-0.09
YOR111W,160,0.1
YOR112W,160,0.12
YOR113W,160,-0.14
YOR114W,160,0.24
YOR115C,160,0.01
YOR116C,160,-0.22
YOR117W,160,-0.31
YOR119C,160,-0.67
YOR121C,160,-0.25
YOR122C,160,0.07
YOR123C,160,-0.5
YOR124C,160,0.0
YOR125C,160,-0.14
YOR128C,160,-0.3
YOR130C,160,0.02
YOR132W,160,-0.32
YOR133W,160,0.38
YOR135C,160,0.11
YOR136W,160,0.08
YOR137C,160,-0.18
YOR138C,160,0.23
YOR139C,160,-0.55
YOR140W,160,0.07
YOR141C,160,-0.36
YOR142W,160,0.35
YOR144C,160,0.22
YOR146W,160,-0.66
YOR147W,160,-0.21
YOR148C,160,-0.28
YOR149C,160,-0.18
YOR150W,160,-0.02
YOR151C,160,0.04
YOR152C,160,0.14
YOR153W,160,0.02
YOR154W,160,-0.54
YOR155C,160,-0.04
YOR157C,160,-0.52
YOR158W,160,-0.64
YOR159C,160,0.44
YOR160W,160,-0.26
YOR161C,160,0.0
YOR163W,160,-0.43
YOR164C,160,-0.42
YOR165W,160,-0.35
YOR166C,160,-0.11
YOR167C,160,0.06
YOR168W,160,-0.25
YOR169C,160,-0.64
YOR171C,160,-0.5
YOR172W,160,0.35
YOR173W,160,-0.19
YOR174W,160,-0.5
YOR175C,160,0.1
YOR176W,160,0.49
YOR178C,160,0.4
YOR179C,160,-0.27
YOR180C,160,-0.48
YOR181W,160,-0.64
YOR182C,160,-0.62
YOR184W,160,-0.29
YOR185C,160,-0.47
YOR187W,160,0.17
YOR188W,160,-0.26
YOR189W,160,-0.15
YOR190W,160,0.69
YOR192C,160,-0.01
YOR193W,160,-0.59
YOR194C,160,-0.19
YOR196C,160,-0.68
YOR198C,160,-0.15
YOR199W,160,0.09
YOR200W,160,0.08
YOR201C,160,-0.27
YOR202W,160,-0.43
YOR204W,160,-0.19
YOR205C,160,-0.45
YOR206W,160,-0.69
YOR207C,160,-0.64
YOR208W,160,-0.22
YOR209C,160,-0.53
YOR210W,160,-0.64
YOR211C,160,-0.38
YOR212W,160,-0.81
YOR213C,160,-0.39
YOR215C,160,-0.39
YOR216C,160,-0.57
YOR217W,160,-0.3
YOR219C,160,-0.04
YOR220W,160,-0.11
YOR221C,160,-0.47
YOR222W,160,0.14
YOR223W,160,0.16
YOR224C,160,-0.38
YOR225W,160,-0.35
YOR226C,160,-1.05
YOR228C,160,-0.31
YOR229W,160,-1.02
YOR230W,160,-0.56
YOR231W,160,-0.38
YOR232W,160,-0.44
YOR234C,160,-0.39
YOR236W,160,-0.77
YOR237W,160,0.33
YOR238W,160,0.29
YOR239W,160,-1.06
YOR240W,160,-0.73
YOR241W,160,-0.2
YOR242C,160,-0.38
YOR243C,160,-0.06
YOR244W,160,-0.18
YOR245C,160,-0.13
YOR246C,160,-0.4
YOR247W,160,-0.22
YOR248W,160,-0.38
YOR249C,160,-0.21
YOR250C,160,0.36
YOR251C,160,-0.13
YOR252W,160,-0.32
YOR254C,160,-0.21
YOR255W,160,0.0
YOR256C,160,-1.19
YOR259C,160,-0.53
YOR260W,160,-0.02
YOR261C,160,-0.63
YOR262W,160,-0.32
YOR263C,160,-0.46
YOR264W,160,0.35
YOR266W,160,-0.28
YOR268C,160,-0.49
YOR270C,160,0.4
YOR271C,160,-0.4
YOR272W,160,-0.22
YOR273C,160,-0.47
YOR274W,160,0.08
YOR276W,160,-0.38
YOR277C,160,-1.15
YOR278W,160,-0.46
YOR279C,160,-0.42
YOR280C,160,0.07
YOR281C,160,-0.05
YOR282W,160,-0.03
YOR283W,160,0.31
YOR284W,160,-0.53
YOR285W,160,-0.03
YOR286W,160,0.32
YOR287C,160,0.63
YOR288C,160,-0.26
YOR289W,160,-0.21
YOR290C,160,-0.38
YOR292C,160,0.99
YOR294W,160,-0.17
YOR297C,160,-0.57
YOR298W,160,-0.6
YOR299W,160,-0.85
YOR300W,160,-0.64
YOR301W,160,0.28
YOR302W,160,-0.19
YOR304C-A,160,0.17
YOR304W,160,-0.11
YOR306C,160,-0.51
YOR308C,160,-0.14
YOR309C,160,-0.53
YOR310C,160,-0.07
YOR311C,160,-0.22
YOR312C,160,-0.83
YOR313C,160,0.04
YOR314W,160,0.22
YOR315W,160,-0.07
YOR317W,160,0.01
YOR318C,160,-0.14
YOR319W,160,0.06
YOR320C,160,-0.13
YOR321W,160,-0.3
YOR322C,160,0.47
YOR323C,160,0.63
YOR324C,160,0.57
YOR325W,160,-0.1
YOR326W,160,0.06
YOR327C,160,-0.48
YOR328W,160,-0.44
YOR330C,160,-0.48
YOR331C,160,-0.66
YOR332W,160,-0.5
YOR333C,160,-0.24
YOR338W,160,-0.09
YOR339C,160,-0.05
YOR340C,160,-0.33
YOR341W,160,0.42
YOR345C,160,-0.2
YOR347C,160,-0.05
YOR349W,160,0.0
YOR350C,160,-0.43
YOR351C,160,-0.08
YOR352W,160,-0.27
YOR354C,160,0.19
YOR355W,160,-1.31
YOR356W,160,-0.44
YOR357C,160,-0.5
YOR358W,160,-0.03
YOR359W,160,-0.35
YOR360C,160,-0.29
YOR364W,160,0.26
YOR366W,160,-0.29
YOR368W,160,-0.02
YOR369C,160,-0.22
YOR370C,160,0.18
YOR373W,160,-0.13
YOR374W,160,-0.29
YOR375C,160,-0.16
YOR376W,160,-0.47
YOR377W,160,-0.08
YOR378W,160,-0.63
YOR379C,160,0.16
YOR380W,160,-0.22
YOR383C,160,0.5
YOR388C,160,-0.44
YOR391C,160,0.16
YOR392W,160,-0.2
YOR394W,160,-0.32
YPL001W,160,-0.37
YPL002C,160,-0.42
YPL006W,160,-0.19
YPL007C,160,-0.63
YPL008W,160,0.1
YPL009C,160,-0.21
YPL011C,160,-0.46
YPL012W,160,-0.3
YPL014W,160,0.01
YPL015C,160,-0.08
YPL016W,160,-0.28
YPL020C,160,-0.4
YPL021W,160,-0.23
YPL022W,160,-0.05
YPL024W,160,-0.5
YPL025C,160,-0.58
YPL026C,160,-0.65
YPL027W,160,-0.33
YPL028W,160,-0.53
YPL029W,160,-1.01
YPL030W,160,-0.12
YPL031C,160,-0.6
YPL032C,160,-0.15
YPL033C,160,0.17
YPL034W,160,-0.22
YPL036W,160,-0.19
YPL038W,160,-0.07
YPL039W,160,-0.12
YPL041C,160,0.23
YPL042C,160,-0.06
YPL044C,160,-0.84
YPL046C,160,0.05
YPL047W,160,-0.27
YPL048W,160,-0.53
YPL049C,160,-0.86
YPL052W,160,-0.25
YPL056C,160,0.11
YPL057C,160,0.49
YPL058C,160,-0.37
YPL059W,160,0.2
YPL060W,160,-0.13
YPL061W,160,-0.39
YPL063W,160,-0.28
YPL065W,160,0.09
YPL068C,160,-0.02
YPL072W,160,0.04
YPL074W,160,0.18
YPL075W,160,0.17
YPL076W,160,0.24
YPL078C,160,-0.45
YPL079W,160,-1.29
YPL080C,160,-0.49
YPL081W,160,-0.41
YPL083C,160,-0.44
YPL085W,160,-0.14
YPL086C,160,-0.7
YPL088W,160,-0.11
YPL089C,160,-0.39
YPL093W,160,-0.56
YPL094C,160,-0.01
YPL096W,160,-0.22
YPL098C,160,-0.3
YPL100W,160,-0.36
YPL102C,160,-0.55
YPL104W,160,-0.34
YPL105C,160,-0.64
YPL106C,160,-0.13
YPL107W,160,-0.53
YPL108W,160,-0.34
YPL111W,160,-0.02
YPL112C,160,-0.31
YPL113C,160,0.09
YPL114W,160,0.23
YPL115C,160,0.02
YPL116W,160,0.31
YPL117C,160,-0.31
YPL118W,160,-0.32
YPL120W,160,0.06
YPL122C,160,-0.37
YPL124W,160,0.13
YPL125W,160,-0.49
YPL126W,160,-0.48
YPL127C,160,0.32
YPL128C,160,0.2
YPL129W,160,-0.43
YPL131W,160,-0.15
YPL132W,160,0.36
YPL134C,160,0.09
YPL136W,160,0.22
YPL138C,160,0.21
YPL140C,160,-0.03
YPL142C,160,-0.01
YPL143W,160,-0.05
YPL144W,160,-0.14
YPL145C,160,0.5
YPL146C,160,-1.0
YPL147W,160,-0.07
YPL148C,160,-0.28
YPL150W,160,-0.12
YPL151C,160,-1.44
YPL152W,160,-0.31
YPL153C,160,0.41
YPL154C,160,0.36
YPL155C,160,-0.48
YPL156C,160,-0.2
YPL157W,160,-0.78
YPL160W,160,-0.25
YPL161C,160,-0.08
YPL166W,160,0.46
YPL167C,160,0.04
YPL168W,160,-0.01
YPL169C,160,-0.27
YPL170W,160,-0.23
YPL171C,160,-0.25
YPL172C,160,0.27
YPL173W,160,-0.38
YPL176C,160,0.01
YPL177C,160,0.08
YPL178W,160,-0.57
YPL179W,160,0.05
YPL181W,160,-0.86
YPL182C,160,-0.12
YPL184C,160,0.34
YPL192C,160,-0.33
YPL193W,160,-0.64
YPL195W,160,0.0
YPL196W,160,-0.31
YPL198W,160,-0.19
YPL199C,160,-0.51
YPL201C,160,0.09
YPL202C,160,-0.58
YPL203W,160,-0.2
YPL204W,160,-0.54
YPL205C,160,-0.42
YPL206C,160,0.3
YPL207W,160,-0.5
YPL208W,160,0.51
YPL210C,160,-0.5
YPL212C,160,-0.72
YPL214C,160,-0.06
YPL215W,160,-0.17
YPL217C,160,-0.67
YPL218W,160,0.25
YPL219W,160,-0.5
YPL220W,160,0.26
YPL221W,160,0.22
YPL222W,160,-0.09
YPL224C,160,-0.22
YPL225W,160,-0.54
YPL226W,160,-0.3
YPL227C,160,-0.24
YPL228W,160,-0.23
YPL229W,160,-0.21
YPL230W,160,-0.06
YPL231W,160,-0.09
YPL232W,160,-0.22
YPL233W,160,0.15
YPL234C,160,0.35
YPL235W,160,-0.05
YPL236C,160,-0.45
YPL237W,160,-0.35
YPL238C,160,-0.27
YPL239W,160,-0.42
YPL241C,160,0.36
YPL242C,160,-0.09
YPL244C,160,-0.19
YPL245W,160,-0.64
YPL246C,160,0.06
YPL248C,160,-0.18
YPL250C,160,0.52
YPL251W,160,-0.13
YPL252C,160,0.23
YPL253C,160,0.09
YPL254W,160,0.1
YPL256C,160,1.51
YPL258C,160,0.35
YPL260W,160,-0.22
YPL262W,160,0.05
YPL264C,160,0.0
YPL265W,160,0.23
YPL266W,160,-0.88
YPL268W,160,0.42
YPL273W,160,-0.43
YPL274W,160,0.4
YPL277C,160,0.12
YPL282C,160,0.15
YPR005C,160,-0.2
YPR009W,160,-0.54
YPR011C,160,-0.28
YPR016C,160,0.18
YPR017C,160,0.07
YPR018W,160,0.44
YPR019W,160,-0.36
YPR020W,160,-0.18
YPR023C,160,-0.2
YPR025C,160,-0.04
YPR027C,160,0.27
YPR029C,160,-0.01
YPR031W,160,-0.13
YPR033C,160,-0.5
YPR034W,160,-0.2
YPR035W,160,-0.23
YPR036W,160,-0.33
YPR037C,160,-1.48
YPR038W,160,-0.43
YPR039W,160,-0.25
YPR040W,160,-0.39
YPR041W,160,-0.66
YPR043W,160,-0.13
YPR045C,160,-0.38
YPR048W,160,-0.52
YPR049C,160,0.19
YPR050C,160,-0.07
YPR051W,160,-0.29
YPR052C,160,0.35
YPR053C,160,0.12
YPR054W,160,0.03
YPR055W,160,-0.33
YPR056W,160,-0.44
YPR057W,160,-0.56
YPR058W,160,-0.22
YPR059C,160,-0.18
YPR060C,160,-0.59
YPR061C,160,-0.48
YPR062W,160,-0.85
YPR063C,160,-0.11
YPR065W,160,-0.1
YPR066W,160,0.13
YPR067W,160,-0.18
YPR068C,160,0.22
YPR069C,160,0.98
YPR070W,160,-0.81
YPR072W,160,0.18
YPR073C,160,-0.48
YPR074C,160,0.13
YPR076W,160,0.25
YPR079W,160,0.04
YPR080W,160,-0.18
YPR082C,160,-0.43
YPR083W,160,-0.65
YPR084W,160,-0.23
YPR085C,160,-0.49
YPR086W,160,-0.7
YPR087W,160,-1.08
YPR088C,160,-0.84
YPR089W,160,-0.19
YPR090W,160,-0.25
YPR091C,160,-0.55
YPR093C,160,0.03
YPR097W,160,-0.08
YPR099C,160,-0.06
YPR100W,160,-0.38
YPR101W,160,-0.42
YPR102C,160,-0.46
YPR103W,160,-0.74
YPR104C,160,-0.27
YPR106W,160,1.12
YPR107C,160,-0.4
YPR108W,160,-0.5
YPR109W,160,-0.31
YPR110C,160,-0.74
YPR111W,160,-0.63
YPR112C,160,-1.25
YPR113W,160,0.22
YPR114W,160,-0.01
YPR116W,160,-0.51
YPR118W,160,-0.38
YPR119W,160,-1.15
YPR120C,160,0.7
YPR121W,160,-0.18
YPR123C,160,-0.08
YPR124W,160,-0.38
YPR125W,160,-0.64
YPR126C,160,-0.68
YPR127W,160,0.25
YPR129W,160,-0.46
YPR130C,160,-0.63
YPR133C,160,0.13
YPR134W,160,-0.4
YPR135W,160,0.51
YPR136C,160,-0.84
YPR137W,160,-0.21
YPR139C,160,-0.1
YPR141C,160,0.82
YPR142C,160,-0.91
YPR143W,160,-0.31
YPR144C,160,-0.46
YPR145W,160,-0.15
YPR146C,160,0.05
YPR147C,160,0.39
YPR148C,160,-0.3
YPR149W,160,-0.68
YPR150W,160,-0.22
YPR151C,160,-0.34
YPR152C,160,-0.01
YPR154W,160,0.14
YPR155C,160,-0.38
YPR156C,160,-0.68
YPR158W,160,-0.47
YPR159W,160,0.44
YPR161C,160,0.04
YPR162C,160,-0.21
YPR163C,160,-0.36
YPR164W,160,0.04
YPR165W,160,-0.09
YPR166C,160,-0.13
YPR167C,160,0.24
YPR168W,160,-0.05
YPR169W,160,-0.72
YPR171W,160,-0.22
YPR173C,160,-0.66
YPR174C,160,-0.15
YPR175W,160,-0.09
YPR176C,160,0.31
YPR177C,160,-0.29
YPR178W,160,-0.45
YPR179C,160,-0.3
YPR180W,160,-0.43
YPR181C,160,0.29
YPR183W,160,0.41
YPR185W,160,-0.01
YPR186C,160,-0.58
YPR189W,160,-0.05
YPR191W,160,0.28
YPR193C,160,0.05
YPR194C,160,0.77
YPR197C,160,0.13
YPR198W,160,0.07
YPR199C,160,-0.38
YPR201W,160,0.12
YPR203W,160,0.29
YPR204W,160,0.19
YAL001C,170,0.59
YAL014C,170,-0.3
YAL016W,170,0.12
YAL020C,170,0.07
YAL022C,170,-0.48
YAL036C,170,-0.11
YAL038W,170,0.16
YAL039C,170,-0.13
YAL040C,170,-0.38
YAL044C,170,0.18
YAL046C,170,-0.27
YAL048C,170,-0.13
YAL049C,170,0.25
YAL051W,170,0.19
YAL056W,170,-0.19
YAL063C,170,0.0
YAL064W-B,170,-0.15
YAL065C,170,-0.12
YAR007C,170,0.99
YAR009C,170,-0.07
YAR020C,170,0.24
YAR035W,170,-0.06
YAR043C,170,-0.38
YAR052C,170,-0.27
YAR060C,170,-0.42
YAR070C,170,0.42
YAR075W,170,-0.37
YBL003C,170,1.79
YBL005W,170,0.39
YBL007C,170,-0.21
YBL008W,170,0.19
YBL009W,170,0.5
YBL011W,170,0.92
YBL017C,170,0.12
YBL027W,170,0.57
YBL029W,170,0.98
YBL031W,170,0.01
YBL033C,170,0.13
YBL047C,170,0.14
YBL051C,170,0.85
YBL052C,170,0.1
YBL053W,170,0.31
YBL060W,170,-0.03
YBL061C,170,-0.69
YBL063W,170,0.42
YBL066C,170,0.17
YBL075C,170,-0.61
YBL077W,170,0.02
YBL079W,170,-0.11
YBL084C,170,0.33
YBL088C,170,-0.34
YBL097W,170,0.56
YBL099W,170,-0.06
YBL101C,170,-0.11
YBL101W-B,170,0.4
YBL103C,170,-0.02
YBL105C,170,0.04
YBR008C,170,0.4
YBR014C,170,0.13
YBR016W,170,0.33
YBR030W,170,-0.14
YBR032W,170,-0.53
YBR033W,170,-0.41
YBR038W,170,-0.93
YBR048W,170,-0.16
YBR054W,170,-1.67
YBR056W,170,-0.05
YBR058C,170,0.22
YBR060C,170,0.25
YBR068C,170,0.15
YBR070C,170,-0.03
YBR074W,170,-0.33
YBR076W,170,-0.34
YBR078W,170,0.07
YBR080C,170,0.7
YBR081C,170,0.0
YBR082C,170,-0.19
YBR084C-A,170,0.29
YBR085W,170,-0.28
YBR087W,170,0.06
YBR089C-A,170,0.1
YBR092C,170,-1.56
YBR094W,170,-0.43
YBR096W,170,-0.15
YBR097W,170,0.31
YBR098W,170,-0.1
YBR110W,170,0.83
YBR112C,170,0.31
YBR116C,170,-0.32
YBR118W,170,-0.15
YBR122C,170,-0.02
YBR128C,170,-0.13
YBR130C,170,0.17
YBR134W,170,-0.06
YBR136W,170,-0.85
YBR138C,170,-0.85
YBR140C,170,0.08
YBR142W,170,-0.25
YBR146W,170,0.1
YBR148W,170,0.06
YBR156C,170,0.06
YBR158W,170,-0.02
YBR160W,170,-0.14
YBR161W,170,0.22
YBR162C,170,-0.07
YBR162W-A,170,0.12
YBR163W,170,-0.13
YBR164C,170,-0.1
YBR165W,170,-0.28
YBR166C,170,0.04
YBR167C,170,-0.62
YBR168W,170,-0.12
YBR169C,170,-0.58
YBR170C,170,0.12
YBR171W,170,0.39
YBR172C,170,-0.23
YBR173C,170,-0.29
YBR175W,170,-0.29
YBR176W,170,-0.08
YBR177C,170,0.15
YBR178W,170,0.07
YBR179C,170,0.11
YBR180W,170,0.01
YBR181C,170,-0.05
YBR182C,170,-0.36
YBR183W,170,-0.28
YBR184W,170,-0.19
YBR185C,170,-0.05
YBR186W,170,0.04
YBR187W,170,-0.07
YBR189W,170,0.32
YBR190W,170,-0.35
YBR191W,170,-0.01
YBR192W,170,-0.17
YBR195C,170,0.07
YBR196C,170,-0.35
YBR198C,170,0.12
YBR199W,170,0.12
YBR200W,170,-0.59
YBR201W,170,-0.31
YBR202W,170,-1.18
YBR204C,170,-0.46
YBR206W,170,-0.23
